Country Name,"Series Name","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
Chile,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","28966.1998830898","30711.5939003538","31848.612144366","33085.8998831546","34456.5160865968","36822.9098578085","38740.9877885004","39632.5179093331","40587.6043644099","42088.8983020809","43295.2316501799","44181.64343722","44816.6027290825","46851.6924765677","47971.7936759961","48802.2468124842","49715.2281831653","50183.8833067826","50109.1472782717","50287.2488839052","50869.1423326029","53099.8085211044","53844.5467545395","54135.2994880811","54579.5845946804","55068.6792911388","54616.7229832408","55778.7346829573","55283.3948444665","56233.5951922235","59692.4485600119","57435.2303576855"
China,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2794.91357507282","3152.57571302692","3559.50060041376","3980.81709981067","4361.12687584513","4730.6417602735","5091.54328346188","5409.74327906441","5747.90649713362","6154.54833653882","6638.20165303331","7197.88335391218","7867.58906479297","8575.93449394856","9467.67556477963","10594.2881263849","12064.3935366397","13256.2993902008","14536.6441425058","16082.5169067729","17525.7424908289","18895.044528389","20364.0472294539","21854.4462088761","23378.5693205737","24962.2772160986","26734.5290540548","28579.5548730539","30397.0293000064","31696.9404278061","33481.5045393708","34574.5838454713"
Colombia,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","21977.2015426351","22082.2716102784","22187.8403161106","22880.7430113406","23488.9646540484","24211.584303808","24476.0933244739","24889.4929487753","25002.6821358499","25247.8572364643","23475.9715597577","23741.6804376164","23486.1317540686","24617.631754924","25007.8400950065","26426.8225408087","27972.318889389","28213.2230939094","27051.4508670884","27377.7696226694","28272.093286898","28507.5716555894","29573.4197830853","30372.1944406731","30676.4735711786","31180.1767993051","31168.0601617903","31609.3049498569","32608.6050768567","32108.4526340437","33761.0334848441","35142.0813116434"
Comoros,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12458.9745881908","13151.1392069499","13269.4145797369","12306.1323365584","12498.0741507464","12078.2155517794","12233.4160557532","12108.6157967116","12097.2920882289","13200.3097379042","13319.7164047127","13442.5621320299","13504.1649146414","13402.540551132","13255.6888332222","13092.4099681787","12712.7302826879","12726.9660246498","12659.4207088783","12651.3010476736","12704.3762595481","12643.9004693103","12744.2125012253","12573.083198777","12402.8141909702","12495.3024468201","12660.5200173056","12836.7931502044","12814.0726033941","12735.2826723504","12655.2344373826","12595.7670032382"
"Congo, Dem. Rep.","GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4006.75924106701","3491.71883876168","2932.35885322019","2662.84777182351","2560.32666002176","2509.78540799966","2361.14595755561","2283.06453763188","2129.58805110674","1929.05991819911","1831.99150176096","1826.22337372045","1869.46348972101","1935.03224491305","1989.12790232735","2058.4224718604","2149.99683379939","2247.43610492729","2277.91279311586","2400.05765761053","2519.27366004371","2652.06253554394","2781.48570037904","2942.4935261171","3044.66412413398","3015.72614837243","3027.75546813203","3107.54395328823","3148.58862772767","3161.81422880817","3233.66194924148","3379.74660917425"
"Congo, Rep.","GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16470.4918771108","16421.7118065919","15789.4958289524","14542.2253177844","14699.9879534348","14873.4365859808","14483.3286973089","14735.329382533","13987.7819651703","14273.3257714019","14134.4974115719","14382.7160081378","14117.9180519145","14050.5170956135","14506.7226699299","14966.5454532294","13499.4827415715","13897.6602515933","14847.2973966674","15511.3093580242","15418.6040405626","16578.4373783699","16248.933249634","16962.4166027217","16810.7999847645","15105.3496768067","14019.2542206821","13378.6583648952","13117.868069513","12409.1555175909","12101.0776643007","11557.4988108662"
Costa Rica,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","28327.5162722146","30032.6840306151","30729.2302276157","30917.505027548","31045.104016126","31959.7518934534","31305.9516040333","31560.0232745651","32103.0171639313","32543.4633506813","32331.8030276902","32928.0394817739","33408.5746035324","34629.6049617028","33867.0592545894","35595.3034983837","36668.9944567081","38076.17104971","38420.5069101039","40272.4938947866","41360.6166042673","39973.4620521942","40308.4243423657","40852.517027018","42571.246117245","45817.4126320748","46742.3241690075","46177.803998158","46121.8850622207","49357.3044759372","50960.3283288102","50714.582229169"
Cote d'Ivoire,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12866.0839168829","12313.268633525","11673.404842196","11189.0732634332","11388.046245816","11763.6735642021","12388.5749099112","12494.3037095305","12341.1216414082","12105.9410836168","11672.2258816261","11164.7351926705","10431.2348518301","10498.1747574919","10341.9403854419","10353.3101009753","10232.0855951905","10454.5039770919","10576.1494788019","11007.4346105834","10263.8719499043","10846.0388067449","11408.2729707955","12033.0217520201","12428.3806121008","12837.3884008999","13565.6374491573","13732.3726129034","14123.7392189627","14101.8830325054","14630.6388241948","15072.8711741137"
Croatia,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","37245.0568529966","40205.0864120964","43259.2131072333","45461.9611475544","46773.1276921413","50484.8115426491","54365.7846509816","57391.6630404187","60645.3772789714","61733.4274569149","65328.3942809635","67928.8308886474","65315.8477866665","65308.0598857398","61034.9469634536","62613.3512825061","65052.2744965291","65867.1319811694","67386.4907636474","65324.7920269297","66063.0826823158","68201.7252274218","69414.6473809702","70379.1362018937","71870.9985384525","66672.7535262919","78050.0083470136","82048.9195340322"
Cuba,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Curacao,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Cyprus,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","42254.5518960778","45369.7879720688","45081.8544597008","46688.2920166296","49327.9522486606","48923.2312171501","49038.9085849958","50586.808746375","52909.8426171406","54144.0470352113","53113.6650765764","53310.2202059543","52821.8699330532","54663.4441851924","56040.0858502699","56459.8321967633","56735.6234244163","57375.6927174781","56304.3062652548","56203.1697591616","56871.2363744159","56953.4604274445","55329.5448326493","53538.7232377295","55324.1871466598","58000.632462613","59179.010260873","59446.9082982495","60967.3135426329","59057.6583093384","63342.7793600438","64319.4822448757"
Czechia,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43990.6248261528","43569.1426602449","44033.7228058703","44830.8204494845","47401.3203782945","49334.9591685869","49440.9069214563","49974.3243025004","51741.6264230304","54255.3075560309","55845.2801803786","56280.0503168338","58716.9151829974","61881.9287131373","65183.6906734204","68719.6155611405","71188.5820295018","72065.4598447268","69792.5148048309","72189.898804497","73248.1739114088","72448.9710771911","71728.023394536","72732.0140558368","75661.4884432079","76048.5954881604","78641.3149124773","80062.4494626412","82349.9908939559","78913.6860165987","83409.829839121","83394.5468567737"
Denmark,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77076.5339739708","77970.0666444282","80150.2269778926","85617.9978849349","86649.7147074664","87953.0073253896","88992.3810620612","90906.3410063228","92739.1032822102","95824.0766060997","96681.6792858733","96315.3599456027","97870.9137201019","99319.7959736978","101332.566316748","103400.213896006","103981.616965044","103534.326653077","101658.155240656","105813.789912573","107305.319750574","108159.760596416","109488.659964391","110157.105109155","110783.538243904","112307.92432016","114238.907349264","114733.113557785","114706.095240865","112803.602893819","118107.070751837","117842.769977637"
Djibouti,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","23325.8662258908","24449.9279000829","25686.11873136","26851.8950198689","27752.7040335059","28549.7166011379","29576.6153503652","30527.5172958063","31304.3009354075","30508.239063569"
Dominica,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Dominican Republic,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18916.9673924408","20333.1337138498","21128.7453379881","21124.2401960532","21749.7829735644","22438.350185165","23696.8658738716","24614.306985076","25414.3726352933","25996.9813404902","26871.0626580748","27227.9078497852","26812.3012355116","26664.2888176271","28797.9763063978","30144.0401862699","31627.6708982133","31662.9092216374","32792.4213744498","34007.2592684419","33892.4922818293","33699.1688746605","35080.3132271852","36532.1166944713","37250.457710185","38689.9954277759","39315.1022185333","40542.7621662613","41395.3455855098","40890.0252366116","43977.4587922716","44406.4702769663"
Ecuador,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","22156.8813351522","22036.5412149122","21952.2547694941","22279.7918921673","22250.6110813774","22134.0106226815","22297.5247253877","21777.5549470133","20796.5574727125","21061.9860346164","21069.9105979422","21337.0904331998","21379.8267665506","21715.3295328616","22200.9288616215","22254.3771178006","22505.2278238712","23650.3638386917","24341.4381640008","25024.4891955092","26613.0027673291","27150.8385283528","27933.3802894238","28333.2815066303","26509.1532389503","25111.6106656633","24758.8202317916","24887.7140705824","24485.90322237","24978.1912112385","22992.481684554","23045.7619576765"
"Egypt, Arab Rep.","GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","24840.6944398399","24876.7204394088","25081.2282271044","24827.4993025573","25771.4497643403","26037.9588173429","26844.6922769887","27784.1059033575","27662.4771996408","29704.4379423491","30821.6293527932","32133.3878175396","31831.4436057764","31338.1706294808","31489.5023171037","31960.1659933058","32139.1341157878","33810.4797038873","34572.628873982","34383.2240422348","35815.8843416935","36324.0681669526","36563.7945105683","37026.8686872656","38768.8266263294","39673.5152443991","41687.2509951685","43738.4787527433","45450.9048390771","46866.4043856159","45721.8006787932","46467.2866789871"
El Salvador,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15804.1371895955","16583.5346850912","17327.1058855187","17071.2064077474","17787.4600742054","18035.3398392755","18405.101408509","17767.3916695806","18061.9192163998","18127.9500312427","18243.0266372162","18355.6024079285","18161.6199319115","18588.0043316432","18895.624550146","19321.8796053643","19299.5976356652","19500.2595975618","19284.0453077281","19094.6914640455","19517.8288793326","19499.1204631924","19509.0325741103","20044.5828019872","20486.0710801548","20663.8041649155","21020.680496077","21388.3187638378","21390.9663966972","20869.9609163942","21904.7675478884","21649.4165900209"
Equatorial Guinea,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2878.96045794012","3765.26009038815","4052.99635485786","4580.03814382101","5202.02844714591","8372.52840433213","20202.1228986414","24123.5369141339","29188.9199532671","33021.4733283883","51386.9669649641","58306.8381146477","62952.5393841878","82104.4971485242","90645.9284635225","92440.7578499369","101099.187388483","113174.830252657","109410.094276935","95247.9176223859","96942.8761267721","100490.761402532","92401.3714924913","89203.2099714213","78212.6418623523","68858.2326723563","62857.3660104796","56974.4299724366","52152.4217854969","51106.2609559438","49491.5832177438","47808.951017825"
Eritrea,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Estonia,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","28734.0284014017","30836.1849305053","35437.97094223","37262.2520192715","38283.8072941704","42590.6265382485","45556.7535318242","47751.1614359768","50741.9602350027","53491.4535680338","57503.5616955587","59715.6151427314","63546.4191754072","60317.7166379347","56889.6867024325","61015.1111779424","61680.9716885183","62389.4173518979","62662.0625086581","64162.7360330987","63576.041308235","65364.614546903","67533.0352449886","69436.84768054","71385.0809285816","72712.5714539159","78131.5085779768","73340.3929445892"
Eswatini,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20854.808208502","20661.8642948251","20859.5360417452","21667.0730440928","22962.2788578929","23286.1263538295","23559.9099840064","23901.3859416039","24321.1563490428","24505.1198494832","24537.8391460579","25341.7775843503","26073.4969035624","26787.3633780289","28225.4730486322","29753.0932424801","30928.5974821691","30664.3131740814","30625.96856393","31203.170439682","31303.6470137598","32322.9556064552","32992.6824559258","32714.1639572178","32847.151568783","32638.5299013207","32891.6196120988","33252.7022240587","33672.6323763233","33900.9283962264","36619.6395533963","35256.5600079697"
Ethiopia,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1699.27335805138","1497.70523827405","1639.27844982174","1636.78320923999","1672.44437840051","1816.20028135989","1811.99389304817","1697.29648553852","1730.96785506105","1770.94792679501","1845.03244468039","1804.46234721459","1701.15472708729","1857.38386003203","1995.80412246041","2138.08860362457","2306.19046322441","2471.80252305953","2600.58978414279","2825.85152671329","3030.17467121227","3174.37078001396","3387.55239634855","3611.14400699766","3854.68371953192","4079.7668761638","4323.81038880312","4475.48367969875","4702.7725967965","4926.59044734065","5007.59391126484","5090.69778715181"
Faroe Islands,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Fiji,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","21908.876787626","23166.9552115558","23492.4365642758","24505.9242887574","24916.7722332455","25802.434114523","24842.7187538983","24701.0081364203","26368.6236163039","25476.3296192255","25580.2140380453","26040.2210837731","25935.1427804082","26944.1686771989","27183.0704966539","26791.4250266479","25769.4792398787","25320.2214288962","24366.3869570349","24495.8934148333","24597.6093000564","25340.3091322628","27013.4023114964","29077.7158987588","30609.5953255708","31622.755336427","33271.3312471374","34475.8941196473","34172.4217964838","29253.2250996029","27701.4361219625","31555.7610408213"
Finland,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","64380.5945433591","66827.330984646","70568.058343261","74147.5000249085","78490.9661230758","80282.2287927833","83123.577031736","85339.1203812155","86123.0766676503","89953.6243330976","90612.2853651198","91889.0176060038","93698.8332533437","97621.9212945427","97411.8984963377","99569.2400296161","102823.390113606","102005.129781826","96654.1823339816","100283.336258779","101579.707776493","99789.5498692379","99962.4349389614","99964.2306492309","100948.744390103","103339.861126813","105590.141209893","104031.614159917","104207.793840515","103223.17152094","104135.427695201","103138.976275526"
France,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","84128.05944865","85727.7597769838","85757.4530417567","88650.0957219209","89259.6720214292","89986.9145093846","92280.6902255233","94528.6750460274","96568.175734587","97732.8216269054","97480.6531749044","97510.2773531006","95906.0042513086","98725.7428584726","100024.262415717","101763.776556051","102431.389957912","101270.098458851","99298.1048301892","101093.083183666","103171.057589229","103271.785282429","103087.194318029","104560.987944953","105419.027889235","106052.184699934","107795.487626424","108822.545200948","110229.561570769","102387.610131416","105695.662613688","106470.985493852"
French Polynesia,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Gabon,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","75434.7014804743","71700.6932179464","72608.4147917559","73321.3363339141","74423.6847021634","74922.5315858666","76842.6889470518","77283.4987159207","68872.6674432261","65908.5764576595","65356.0581483948","62838.8295472256","62083.9285658024","60567.2645872571","60027.0738540993","57133.0852547357","58839.073154395","55652.2961813632","54130.175497495","56339.7907788027","57750.3162359868","58407.2056452569","59588.1032317346","60195.6003253126","60677.0720445645","60252.1524847467","59082.0910776295","58218.3276297364","58950.1601103162","60933.4828305563","59770.3236533434","56681.8135303918"
"Gambia, The","GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7297.23196299866","7250.1554096619","7205.5762365068","7007.11541604244","6872.04497355596","6819.96890778916","6919.39540677396","6933.68378484362","7133.46347639181","7289.37919643832","7461.04872242281","7030.70442818141","7279.86913316038","7557.8480592783","7154.60784490067","6926.08672854616","6928.15339337378","7085.33674251804","7281.71386380286","7451.65667523188","6681.91663544255","6807.65438325444","6696.03595505812","6278.83213873449","6244.34351286947","6083.52482301412","6081.03414110489","6227.92543087516","6406.75573038611","6346.46929869691","6367.49482791311","6378.76600827289"
Georgia,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18057.5852819593","10081.0934369803","7011.30071398623","6519.83453716936","6919.49276354301","8431.46448663883","9716.90576968785","10646.7557072513","10927.7843586134","11222.6979179719","11526.5756148605","12610.6653116192","13594.09521543","14821.0934864606","16623.363449715","18640.6015384919","20534.6470304444","22125.1444914335","21865.1674973312","22916.9107472806","24348.3507011427","25600.0743243744","26708.8483825304","27068.2974112369","27228.0784497827","28316.3682470225","29858.7545716551","32093.1320290022","33971.7708142703","31553.198615704","34721.1008191041","39021.8559855556"
Germany,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","81303.8240007238","84170.7428009044","84628.5201379164","87535.4555052888","88658.6302506631","89779.4691548808","92081.2360897903","93703.3540191669","93997.6052378332","96141.4523022415","97199.9873905094","97692.5998748571","97966.6808171667","100665.254004825","98939.6923640953","100556.198776099","101338.059083831","100915.020488548","95257.1879492213","98485.6235301973","101634.612972843","101284.252518109","100700.863404366","102061.564598122","102705.094672507","102273.800129469","104009.834417096","104352.135178824","104032.164514766","102961.620826618","106256.839815262","105641.894363601"
Ghana,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5908.84561352447","6058.92421697282","6214.88003987243","6291.15949813176","6409.47690436655","6560.94734913713","6676.46042761066","6818.7641610723","7055.49295681729","7137.21330960515","7136.90997810507","7160.20039584649","7233.90750846979","7348.18028109744","7497.7666813246","7696.82292017742","7846.62038815465","8357.72514102029","8582.12110361471","9064.11716032421","10006.1367464362","10600.20441955","11045.4650314504","11394.4809145184","11700.3692971929","11600.8738377693","11982.2113668047","12399.2772193309","12879.3791529076","12772.8777827078","13121.3878563855","13069.1039272538"
Gibraltar,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Greece,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","66957.7552398853","66493.2698478015","65495.8246886572","64951.8701163428","65282.6199893872","65816.0921967625","68412.4594653982","70270.9865319498","72048.7758628311","73882.2868113003","77021.073804403","78919.6573718908","82175.6584429381","85868.9962027907","85485.8430444211","88590.2500498726","91126.5632965648","90028.031556413","87319.3515406858","85376.2064539368","83043.7805568224","84932.7771956676","87163.5312989056","87372.8576675237","85731.4416489862","84106.3400824706","83115.2167704979","82652.6500755131","81995.3367898609","74703.2090561082","80272.656400734","81155.5235645"
Greenland,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Grenada,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Guam,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Guatemala,"GDP per person employed (constant 2017 PPP $)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16920.8379773059","17193.2006813794","17335.5733197534","17517.0577463109","17859.04762916","17896.285514682","18148.7775440722","18500.251315616","18654.011766027","18782.4095526209","18719.3755476846","18883.9853979617","18837.7483131043","18897.1116211322","19108.9129868801","19674.1459197768","20446.5553449202","20683.0971387296","20416.9440563301","20634.1088301261","20509.5668711473","19294.0991564677","21114.2974808791","21232.0649590349","21544.6047737304","21557.6376698768","21565.3263604199","21888.8581534307","22716.9403130712","22539.1887959947","23081.4284919476","23204.9663536305"
